user_id,age_bucket,gender,region,language,subscription_status,signup_date,payment_type,utterance_type,device_type,device_subtype,device_model,os_version,app_version,build_number,llm_model,model_version,temperature,max_tokens,streaming_enabled,experiment_id,variant,assignment_date
10933,18-24,F,NA,de,Team,2025-07-04,Monthly,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.7.9,b5648,gpt-4o,2025-11-15,0.6,1024,1,,,2026-01-06
10934,25-34,M,APAC,en,Free,2024-08-17,None,voice,phone,ios,iPhone 13,iOS 17,v1.8.7,b8519,gpt-4o-mini,2025-10-20,0.68,256,1,voice_latency_optim_v1,control,2026-01-06
10935,55+,F,NA,pt,Free,2024-04-13,None,voice,phone,ios,iPhone 15,iOS 17,v1.9.0,b1871,gpt-4o,2025-11-15,0.7,512,1,,,2026-01-06
10936,25-34,F,APAC,en,Free,2024-12-14,None,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.2,b7922,gpt-4o-mini,2025-10-20,0.82,256,0,,,2026-01-06
10937,18-24,M,NA,ko,Free,2025-10-24,None,voice,laptop,macbook,MacBook Air M1,macOS 13,v1.7.9,b9137,gpt-4o,2025-11-15,0.49,512,0,voice_latency_optim_v1,control,2026-01-06
10938,18-24,M,APAC,en,Plus,2025-09-07,Monthly,text,phone,android,Galaxy S23,Android 13,v1.9.1,b1583,gpt-4o,2025-11-15,0.9,256,1,,,2026-01-06
10939,18-24,F,NA,es,Plus,2025-01-13,Monthly,text,phone,android,Galaxy S22,Android 14,v1.8.7,b6241,gpt-4o,2025-11-15,0.65,512,1,,,2026-01-06
10940,18-24,M,LATAM,en,Plus,2024-05-28,Monthly,voice,phone,android,Galaxy S22,Android 14,v1.9.1,b2661,gpt-4o-mini,2025-10-20,0.22,1024,1,,,2026-01-06
10941,25-34,F,APAC,en,Free,2024-11-17,None,text,phone,android,Galaxy S22,Android 14,v1.8.2,b2149,gpt-4o-mini,2025-10-20,0.75,256,0,,,2026-01-06
10942,35-44,M,EU,hi,Team,2025-10-10,Monthly,voice,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.1,b2513,gpt-4o,2025-11-15,0.86,256,0,voice_latency_optim_v1,control,2026-01-06
10943,18-24,M,EU,en,Free,2024-10-04,None,voice,phone,android,Galaxy S22,Android 14,v1.8.2,b6038,gpt-4o,2025-11-15,1.01,1024,0,,,2026-01-06
10944,25-34,F,NA,en,Free,2025-09-10,None,text,phone,ios,iPhone 15,iOS 16,v1.8.7,b5332,gpt-4.1-mini,2025-12-01,0.64,1024,1,,,2026-01-06
10945,25-34,F,EU,es,Free,2025-02-19,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b9907,gpt-4o,2025-11-15,0.98,512,1,,,2026-01-06
10946,18-24,F,EU,en,Free,2024-08-19,None,text,laptop,macbook,MacBook Air M2,macOS 14,v1.8.2,b7220,gpt-4o,2025-11-15,0.91,256,0,,,2026-01-06
10947,45-54,M,EU,en,Plus,2024-10-02,Monthly,click,phone,android,Pixel 6,Android 13,v1.9.0,b4080,gpt-4.1-mini,2025-12-01,0.55,512,1,,,2026-01-06
10948,35-44,Non-binary,NA,es,Free,2025-04-15,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.7.9,b3212,gpt-4.1-mini,2025-12-01,0.84,2048,1,,,2026-01-06
10949,25-34,Prefer_not_say,NA,fr,Free,2025-05-24,None,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.8.7,b6671,gpt-4o-mini,2025-10-20,0.52,1024,1,,,2026-01-06
10950,25-34,F,APAC,en,Free,2025-12-28,None,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b8688,gpt-4o,2025-11-15,0.89,1024,1,,,2026-01-06
10951,25-34,M,LATAM,es,Free,2024-01-01,None,voice,phone,android,Galaxy S22,Android 13,v1.9.1,b1406,gpt-4o,2025-11-15,0.29,256,1,voice_latency_optim_v1,control,2026-01-06
10952,25-34,M,EU,ko,Free,2025-06-21,None,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.8.2,b7898,gpt-4o,2025-11-15,0.62,1024,0,,,2026-01-06
10953,18-24,F,EU,en,Free,2025-10-26,None,voice,phone,ios,iPhone 12,iOS 16,v1.8.2,b9333,gpt-4o-mini,2025-10-20,0.35,256,1,,,2026-01-06
10954,35-44,M,APAC,en,Enterprise,2024-09-28,Annual,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.8.2,b5623,gpt-4.1-mini,2025-12-01,1.13,1024,0,,,2026-01-06
10955,18-24,F,NA,es,Team,2025-07-24,Annual,voice,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b4875,gpt-4o,2025-11-15,0.91,2048,1,,,2026-01-06
10956,25-34,M,NA,fr,Free,2024-01-06,None,text,laptop,macbook,MacBook Air M2,macOS 13,v1.9.1,b4387,gpt-4o,2025-11-15,0.31,256,0,,,2026-01-06
10957,35-44,F,LATAM,fr,Plus,2024-08-25,Annual,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b3177,gpt-4.1-mini,2025-12-01,0.68,1024,1,,,2026-01-06
10958,25-34,Non-binary,APAC,de,Team,2024-03-31,Monthly,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.7.9,b4846,gpt-4o,2025-11-15,0.94,1024,1,,,2026-01-06
10959,45-54,F,APAC,en,Free,2025-11-15,None,text,phone,ios,iPhone 15,iOS 17,v1.8.2,b2305,gpt-4o,2025-11-15,0.75,1024,1,,,2026-01-06
10960,25-34,M,NA,hi,Free,2024-04-22,None,click,phone,ios,iPhone 13,iOS 16,v1.8.7,b7837,gpt-4o-mini,2025-10-20,0.88,1024,1,,,2026-01-06
10961,55+,F,NA,en,Free,2025-11-30,None,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.9.0,b4031,gpt-4o,2025-11-15,0.71,1024,0,,,2026-01-06
10962,25-34,F,EU,hi,Free,2025-12-03,None,text,phone,ios,iPhone 13,iOS 16,v1.8.2,b8372,gpt-4o-mini,2025-10-20,0.45,256,1,,,2026-01-06
10963,35-44,M,LATAM,en,Free,2025-09-02,None,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b2111,gpt-4o,2025-11-15,0.5,512,1,,,2026-01-06
10964,18-24,Prefer_not_say,EU,en,Free,2025-12-11,None,text,phone,ios,iPhone 15,iOS 16,v1.9.1,b8463,gpt-4o,2025-11-15,0.37,1024,0,,,2026-01-06
10965,25-34,M,NA,en,Plus,2025-09-09,Annual,text,phone,ios,iPhone 15,iOS 17,v1.8.7,b1824,gpt-4.1-mini,2025-12-01,0.63,1024,1,,,2026-01-06
10966,25-34,F,EU,pt,Free,2025-06-25,None,text,phone,android,Pixel 7,Android 14,v1.8.7,b1625,gpt-4o,2025-11-15,0.61,1024,0,,,2026-01-06
10967,25-34,F,EU,en,Plus,2024-05-24,Annual,text,phone,android,Galaxy S23,Android 13,v1.9.0,b4302,gpt-4o,2025-11-15,0.82,1024,1,,,2026-01-06
10968,25-34,F,LATAM,en,Free,2025-07-18,None,text,phone,android,Pixel 6,Android 14,v1.8.7,b1036,gpt-4o,2025-11-15,0.52,1024,1,,,2026-01-06
10969,18-24,M,LATAM,es,Team,2025-10-23,Annual,text,phone,ios,iPhone 12,iOS 17,v1.9.0,b6652,gpt-4o-mini,2025-10-20,0.5,512,1,,,2026-01-06
10970,35-44,F,EU,es,Plus,2025-04-28,Monthly,voice,phone,android,Galaxy S23,Android 13,v1.8.7,b1951,gpt-4.1-mini,2025-12-01,0.84,1024,1,voice_latency_optim_v1,treatment,2026-01-06
10971,18-24,Prefer_not_say,LATAM,en,Free,2024-01-29,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.1,b1996,gpt-4o,2025-11-15,0.6,256,1,,,2026-01-06
10972,45-54,M,NA,fr,Free,2024-06-05,None,voice,phone,ios,iPhone 12,iOS 17,v1.9.1,b3494,gpt-4o,2025-11-15,0.8,1024,1,,,2026-01-06
10973,25-34,F,NA,en,Enterprise,2024-10-06,Monthly,text,phone,android,Pixel 6,Android 14,v1.8.7,b3716,gpt-4o,2025-11-15,0.75,256,0,,,2026-01-06
10974,25-34,M,NA,en,Free,2024-03-01,None,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.7,b3664,gpt-4o-mini,2025-10-20,0.98,1024,0,,,2026-01-06
10975,25-34,F,NA,fr,Free,2024-06-28,None,click,laptop,macbook,MacBook Air M2,macOS 14,v1.8.7,b9347,gpt-4o-mini,2025-10-20,0.95,512,1,,,2026-01-06
10976,35-44,M,NA,de,Enterprise,2025-04-03,Monthly,voice,phone,android,Galaxy S23,Android 14,v1.9.1,b8751,gpt-4o,2025-11-15,0.69,512,1,voice_latency_optim_v1,control,2026-01-06
10977,18-24,F,EU,en,Plus,2024-07-15,Annual,text,phone,android,Pixel 7,Android 13,v1.9.0,b5747,gpt-4o-mini,2025-10-20,0.71,512,0,,,2026-01-06
10978,55+,M,NA,en,Plus,2024-01-15,Monthly,voice,laptop,macbook,MacBook Pro 14,macOS 13,v1.9.0,b1855,gpt-4o-mini,2025-10-20,0.56,512,1,voice_latency_optim_v1,control,2026-01-06
10979,45-54,F,APAC,en,Plus,2025-12-01,Monthly,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.2,b8618,gpt-4.1-mini,2025-12-01,0.52,1024,1,,,2026-01-06
10980,35-44,F,NA,es,Team,2025-04-14,Monthly,voice,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.8.2,b1122,gpt-4o,2025-11-15,0.6,512,1,,,2026-01-06
10981,25-34,F,NA,en,Plus,2025-04-12,Annual,text,phone,android,Galaxy S23,Android 13,v1.9.0,b4985,gpt-4o,2025-11-15,0.52,2048,1,,,2026-01-06
10982,25-34,M,EU,en,Free,2025-10-06,None,text,phone,android,Pixel 6,Android 13,v1.7.9,b6966,gpt-4o-mini,2025-10-20,0.9,512,1,,,2026-01-06
10983,18-24,F,NA,hi,Free,2024-06-15,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b4799,gpt-4o-mini,2025-10-20,1.02,512,1,,,2026-01-06
10984,55+,M,APAC,en,Free,2024-05-29,None,text,phone,ios,iPhone 14,iOS 17,v1.7.9,b7256,gpt-4.1-mini,2025-12-01,0.94,256,1,,,2026-01-06
10985,18-24,F,NA,en,Free,2025-04-06,None,voice,phone,android,Pixel 7,Android 14,v1.9.0,b8767,gpt-4o,2025-11-15,0.77,1024,1,voice_latency_optim_v1,control,2026-01-06
10986,25-34,F,EU,es,Plus,2024-03-23,Monthly,text,laptop,macbook,MacBook Air M2,macOS 13,v1.8.7,b9342,gpt-4o,2025-11-15,0.45,1024,0,,,2026-01-06
10987,25-34,M,NA,pt,Plus,2024-05-22,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.9.1,b9619,gpt-4o-mini,2025-10-20,1.07,512,1,,,2026-01-06
10988,55+,M,APAC,es,Free,2025-11-13,None,text,phone,ios,iPhone 12,iOS 16,v1.9.1,b1150,gpt-4o,2025-11-15,0.75,2048,0,,,2026-01-06
10989,35-44,F,LATAM,hi,Plus,2024-03-25,Annual,text,phone,android,Pixel 7,Android 14,v1.9.0,b3367,gpt-4o,2025-11-15,0.75,1024,1,,,2026-01-06
10990,18-24,M,EU,en,Plus,2025-05-14,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.0,b3792,gpt-4o-mini,2025-10-20,0.68,256,1,,,2026-01-06
10991,25-34,M,EU,en,Team,2024-12-17,Monthly,voice,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b7977,gpt-4o-mini,2025-10-20,0.44,1024,1,,,2026-01-06
10992,45-54,F,NA,en,Free,2025-11-02,None,click,phone,android,Galaxy S22,Android 14,v1.8.2,b6976,gpt-4o-mini,2025-10-20,0.27,256,1,,,2026-01-06
10993,35-44,F,NA,es,Plus,2024-08-12,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.7.9,b6453,gpt-4o,2025-11-15,0.7,2048,1,,,2026-01-06
10994,25-34,Non-binary,EU,en,Free,2025-10-04,None,text,phone,android,Galaxy S22,Android 13,v1.8.2,b9244,gpt-4o,2025-11-15,0.93,1024,1,,,2026-01-06
10995,35-44,F,EU,en,Plus,2024-03-19,Annual,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.7.9,b5365,gpt-4o-mini,2025-10-20,0.77,512,1,,,2026-01-06
10996,35-44,M,NA,en,Free,2024-09-18,None,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b7589,gpt-4o-mini,2025-10-20,1.13,256,1,,,2026-01-06
10997,25-34,F,LATAM,en,Free,2025-05-26,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.1,b1026,gpt-4o,2025-11-15,0.46,1024,1,,,2026-01-06
10998,45-54,M,NA,hi,Team,2024-01-08,Annual,text,phone,ios,iPhone 13,iOS 17,v1.7.9,b4035,gpt-4.1-mini,2025-12-01,0.68,1024,1,,,2026-01-06
10999,35-44,M,EU,en,Free,2025-08-02,None,text,phone,ios,iPhone 13,iOS 17,v1.8.7,b4866,gpt-4o,2025-11-15,0.53,1024,0,,,2026-01-06
11000,45-54,M,APAC,en,Free,2025-08-23,None,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.7,b8432,gpt-4o,2025-11-15,0.9,256,1,,,2026-01-06
11001,55+,F,EU,es,Free,2024-07-29,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.0,b1282,gpt-4o,2025-11-15,0.92,2048,1,,,2026-01-06
11002,35-44,F,EU,fr,Plus,2025-06-17,Annual,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b1960,gpt-4o,2025-11-15,0.82,1024,0,,,2026-01-06
11003,25-34,M,NA,en,Free,2024-01-25,None,text,phone,ios,iPhone 12,iOS 16,v1.9.0,b5983,gpt-4o,2025-11-15,0.83,512,1,,,2026-01-06
11004,55+,F,EU,en,Plus,2025-03-06,Monthly,text,phone,ios,iPhone 14,iOS 16,v1.9.0,b1045,gpt-4.1-mini,2025-12-01,0.85,1024,1,,,2026-01-06
11005,35-44,M,NA,de,Plus,2025-07-23,Monthly,voice,laptop,macbook,MacBook Air M2,macOS 14,v1.8.7,b7310,gpt-4o,2025-11-15,1.14,512,1,,,2026-01-06
11006,35-44,F,NA,fr,Free,2024-08-04,None,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b1418,gpt-4o,2025-11-15,0.62,512,1,,,2026-01-06
11007,35-44,M,NA,pt,Plus,2024-10-21,Monthly,text,phone,ios,iPhone 14,iOS 16,v1.9.1,b9572,gpt-4o-mini,2025-10-20,0.69,512,1,,,2026-01-06
11008,25-34,F,NA,en,Free,2024-02-24,None,text,phone,android,Pixel 6,Android 14,v1.9.1,b9598,gpt-4.1-mini,2025-12-01,0.69,512,1,,,2026-01-06
11009,25-34,F,APAC,pt,Free,2024-11-02,None,text,phone,ios,iPhone 12,iOS 16,v1.9.1,b8885,gpt-4.1-mini,2025-12-01,1.02,512,1,,,2026-01-06
11010,18-24,F,NA,es,Plus,2024-03-15,Monthly,text,phone,ios,iPhone 15,iOS 17,v1.8.2,b9332,gpt-4o-mini,2025-10-20,0.75,256,0,,,2026-01-06
11011,55+,F,EU,en,Team,2024-12-27,Monthly,text,phone,android,Galaxy S22,Android 13,v1.8.2,b2652,gpt-4.1-mini,2025-12-01,0.68,512,0,,,2026-01-06
11012,25-34,M,NA,en,Free,2024-03-10,None,text,phone,android,Pixel 7,Android 13,v1.8.2,b3154,gpt-4o,2025-11-15,0.65,512,1,,,2026-01-06
11013,18-24,F,EU,en,Team,2024-08-30,Monthly,text,phone,android,Pixel 6,Android 13,v1.9.1,b6618,gpt-4o-mini,2025-10-20,0.61,1024,1,,,2026-01-06
11014,25-34,F,APAC,es,Free,2025-03-04,None,text,phone,android,Galaxy S22,Android 14,v1.8.2,b9292,gpt-4o,2025-11-15,0.7,1024,1,,,2026-01-06
11015,25-34,F,EU,fr,Plus,2025-07-15,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b2666,gpt-4o,2025-11-15,0.41,256,0,,,2026-01-06
11016,18-24,M,NA,ko,Free,2025-10-22,None,text,phone,ios,iPhone 14,iOS 16,v1.7.9,b2839,gpt-4o,2025-11-15,0.59,512,1,,,2026-01-06
11017,25-34,M,EU,en,Free,2024-08-31,None,text,phone,ios,iPhone 15,iOS 17,v1.8.7,b6506,gpt-4o,2025-11-15,0.55,512,0,,,2026-01-06
11018,25-34,F,LATAM,fr,Team,2024-03-21,Monthly,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.8.7,b9366,gpt-4.1-mini,2025-12-01,0.75,2048,1,,,2026-01-06
11019,35-44,F,NA,es,Free,2024-12-18,None,text,phone,ios,iPhone 15,iOS 17,v1.8.2,b2811,gpt-4o-mini,2025-10-20,0.78,512,1,,,2026-01-06
11020,25-34,F,EU,en,Free,2024-05-01,None,voice,phone,ios,iPhone 15,iOS 17,v1.9.1,b9585,gpt-4o,2025-11-15,0.4,512,1,voice_latency_optim_v1,treatment,2026-01-06
11021,35-44,Non-binary,NA,es,Team,2025-01-07,Annual,text,phone,ios,iPhone 14,iOS 16,v1.7.9,b5627,gpt-4o,2025-11-15,0.73,256,1,,,2026-01-06
11022,18-24,F,EU,en,Free,2024-03-02,None,text,phone,android,Galaxy S23,Android 13,v1.8.7,b8828,gpt-4.1-mini,2025-12-01,0.72,512,1,,,2026-01-06
11023,55+,F,NA,en,Plus,2024-10-08,Monthly,text,phone,ios,iPhone 13,iOS 17,v1.9.1,b7720,gpt-4o-mini,2025-10-20,0.72,512,1,,,2026-01-06
11024,25-34,M,NA,pt,Team,2025-05-11,Annual,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.8.7,b6375,gpt-4.1-mini,2025-12-01,0.42,2048,1,,,2026-01-06
11025,25-34,F,EU,fr,Free,2025-04-11,None,text,phone,android,Galaxy S23,Android 13,v1.9.1,b7443,gpt-4o-mini,2025-10-20,0.3,512,1,,,2026-01-06
11026,35-44,F,APAC,es,Plus,2024-09-04,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.7.9,b9126,gpt-4o,2025-11-15,0.51,256,1,,,2026-01-06
11027,45-54,Non-binary,EU,de,Plus,2024-05-14,Monthly,click,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.8.7,b1369,gpt-4o,2025-11-15,1.11,512,1,,,2026-01-06
11028,18-24,M,LATAM,hi,Free,2025-10-27,None,click,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.8.2,b6377,gpt-4.1-mini,2025-12-01,0.77,1024,1,,,2026-01-06
11029,25-34,M,NA,en,Plus,2025-04-24,Monthly,voice,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.0,b2336,gpt-4o,2025-11-15,0.81,256,1,,,2026-01-06
11030,25-34,M,LATAM,fr,Free,2024-09-09,None,click,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.1,b4301,gpt-4o-mini,2025-10-20,0.6,2048,0,,,2026-01-06
11031,45-54,M,APAC,en,Free,2025-11-17,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.1,b6050,gpt-4o,2025-11-15,0.45,256,1,,,2026-01-06
11032,35-44,M,NA,en,Free,2025-02-20,None,voice,phone,android,Pixel 6,Android 14,v1.9.0,b4959,gpt-4o-mini,2025-10-20,0.76,1024,1,voice_latency_optim_v1,control,2026-01-06
11033,45-54,Non-binary,APAC,en,Free,2024-03-20,None,text,phone,android,Pixel 6,Android 14,v1.8.7,b1719,gpt-4o,2025-11-15,0.21,1024,0,,,2026-01-06
11034,35-44,M,NA,en,Plus,2025-10-17,Monthly,click,phone,ios,iPhone 13,iOS 17,v1.8.7,b3975,gpt-4o-mini,2025-10-20,0.59,2048,1,,,2026-01-06
11035,18-24,M,APAC,en,Team,2025-06-26,Monthly,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.2,b5493,gpt-4o,2025-11-15,0.49,512,1,,,2026-01-06
11036,45-54,F,NA,en,Free,2025-03-09,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.8.2,b1821,gpt-4o,2025-11-15,0.65,512,1,,,2026-01-06
11037,55+,F,NA,en,Free,2025-06-18,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b3531,gpt-4o-mini,2025-10-20,0.71,1024,1,,,2026-01-06
11038,18-24,M,NA,en,Plus,2025-03-24,Annual,voice,laptop,macbook,MacBook Air M2,macOS 14,v1.8.2,b7606,gpt-4o,2025-11-15,0.82,1024,1,,,2026-01-06
11039,35-44,M,NA,en,Free,2025-03-13,None,text,phone,ios,iPhone 13,iOS 17,v1.8.7,b9134,gpt-4o,2025-11-15,0.63,1024,1,,,2026-01-06
11040,25-34,Prefer_not_say,EU,en,Plus,2025-11-07,Monthly,text,phone,ios,iPhone 13,iOS 17,v1.9.0,b7634,gpt-4o,2025-11-15,1.09,1024,0,,,2026-01-06
11041,18-24,M,NA,fr,Team,2024-04-10,Monthly,voice,phone,ios,iPhone 15,iOS 16,v1.9.0,b1981,gpt-4o,2025-11-15,0.43,512,1,voice_latency_optim_v1,control,2026-01-06
11042,18-24,M,EU,hi,Free,2024-03-27,None,voice,phone,android,Pixel 7,Android 14,v1.8.7,b4585,gpt-4o,2025-11-15,0.68,512,1,voice_latency_optim_v1,control,2026-01-06
11043,45-54,M,NA,en,Free,2025-06-01,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b5352,gpt-4o,2025-11-15,0.79,512,0,,,2026-01-06
11044,25-34,Prefer_not_say,LATAM,hi,Free,2025-10-07,None,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.8.7,b3835,gpt-4o-mini,2025-10-20,0.67,512,1,,,2026-01-06
11045,25-34,F,APAC,en,Plus,2024-07-21,Annual,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.7.9,b8578,gpt-4o-mini,2025-10-20,0.43,1024,1,,,2026-01-06
11046,25-34,F,NA,en,Free,2025-02-18,None,voice,laptop,macbook,MacBook Pro 16,macOS 14,v1.8.7,b9956,gpt-4o,2025-11-15,1.2,256,1,voice_latency_optim_v1,control,2026-01-06
11047,18-24,F,NA,es,Free,2024-12-21,None,text,phone,android,Galaxy S23,Android 14,v1.9.1,b5318,gpt-4o-mini,2025-10-20,0.64,512,1,,,2026-01-06
11048,18-24,F,EU,en,Plus,2024-08-02,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.8.7,b1004,gpt-4o,2025-11-15,0.78,1024,1,,,2026-01-06
11049,25-34,M,NA,en,Free,2024-10-17,None,voice,laptop,macbook,MacBook Air M1,macOS 13,v1.9.1,b8920,gpt-4o,2025-11-15,0.34,256,1,voice_latency_optim_v1,treatment,2026-01-06
11050,25-34,M,APAC,es,Free,2024-05-07,None,text,phone,ios,iPhone 12,iOS 17,v1.8.7,b8855,gpt-4o,2025-11-15,0.79,1024,1,,,2026-01-06
11051,35-44,M,NA,en,Free,2025-10-19,None,voice,phone,android,Galaxy S23,Android 13,v1.8.2,b1530,gpt-4o-mini,2025-10-20,0.74,1024,1,voice_latency_optim_v1,control,2026-01-06
11052,25-34,F,EU,en,Plus,2024-02-24,Annual,text,phone,android,Galaxy S22,Android 14,v1.9.0,b2630,gpt-4o,2025-11-15,0.8,512,1,,,2026-01-06
11053,18-24,Prefer_not_say,NA,hi,Free,2025-11-19,None,click,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b1036,gpt-4o-mini,2025-10-20,0.9,256,1,,,2026-01-06
11054,25-34,Non-binary,APAC,en,Plus,2024-08-01,Monthly,text,laptop,macbook,MacBook Air M1,macOS 13,v1.9.1,b8766,gpt-4o,2025-11-15,0.93,1024,1,,,2026-01-06
11055,25-34,M,LATAM,es,Free,2024-06-15,None,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.0,b5532,gpt-4o,2025-11-15,0.73,1024,1,,,2026-01-06
11056,25-34,F,APAC,pt,Free,2025-08-17,None,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.8.7,b2199,gpt-4o-mini,2025-10-20,0.34,512,1,,,2026-01-06
11057,18-24,M,APAC,ja,Plus,2024-11-28,Annual,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.0,b7674,gpt-4o-mini,2025-10-20,0.67,1024,0,,,2026-01-06
11058,25-34,F,EU,en,Free,2025-02-10,None,text,phone,android,Pixel 7,Android 14,v1.9.0,b8916,gpt-4o,2025-11-15,0.47,256,0,,,2026-01-06
11059,35-44,F,NA,en,Team,2024-02-22,Monthly,voice,phone,ios,iPhone 15,iOS 17,v1.9.1,b2413,gpt-4o-mini,2025-10-20,0.78,1024,1,,,2026-01-06
11060,35-44,F,NA,en,Plus,2024-07-12,Monthly,text,laptop,macbook,MacBook Air M2,macOS 14,v1.7.9,b2276,gpt-4o,2025-11-15,0.6,256,1,,,2026-01-06
11061,25-34,M,NA,hi,Free,2025-08-17,None,text,phone,android,Galaxy S22,Android 14,v1.8.7,b9007,gpt-4.1-mini,2025-12-01,1.13,512,0,,,2026-01-06
11062,55+,F,APAC,hi,Plus,2024-01-25,Monthly,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.7,b1008,gpt-4.1-mini,2025-12-01,0.77,512,1,,,2026-01-06
11063,45-54,F,APAC,en,Free,2025-03-26,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.1,b5954,gpt-4o,2025-11-15,0.92,512,1,,,2026-01-06
11064,25-34,M,NA,en,Team,2024-08-12,Monthly,text,phone,android,Pixel 6,Android 14,v1.8.7,b1734,gpt-4.1-mini,2025-12-01,0.55,512,1,,,2026-01-06
11065,25-34,F,NA,en,Plus,2024-10-28,Monthly,text,laptop,macbook,MacBook Air M2,macOS 14,v1.8.7,b4496,gpt-4.1-mini,2025-12-01,0.83,1024,1,,,2026-01-06
11066,25-34,Non-binary,APAC,es,Free,2024-12-07,None,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.9.1,b5764,gpt-4o-mini,2025-10-20,0.86,256,0,,,2026-01-06
11067,25-34,M,APAC,en,Plus,2025-09-21,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.9.1,b4602,gpt-4.1-mini,2025-12-01,0.49,1024,1,,,2026-01-06
11068,25-34,F,APAC,en,Plus,2025-07-03,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.1,b4681,gpt-4o,2025-11-15,0.81,512,1,,,2026-01-06
11069,25-34,M,NA,en,Plus,2024-01-07,Monthly,voice,phone,ios,iPhone 13,iOS 17,v1.8.2,b2583,gpt-4o,2025-11-15,0.64,256,0,,,2026-01-06
11070,45-54,M,APAC,en,Free,2025-09-01,None,voice,laptop,macbook,MacBook Air M2,macOS 13,v1.8.7,b3284,gpt-4o-mini,2025-10-20,0.81,256,1,voice_latency_optim_v1,control,2026-01-06
11071,35-44,M,APAC,es,Free,2025-06-29,None,voice,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.7.9,b6717,gpt-4o,2025-11-15,0.15,1024,1,,,2026-01-06
11072,18-24,M,EU,en,Plus,2024-10-24,Annual,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b6963,gpt-4.1-mini,2025-12-01,0.57,1024,1,,,2026-01-06
11073,45-54,F,APAC,en,Free,2024-09-18,None,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b1902,gpt-4o-mini,2025-10-20,0.8,1024,1,,,2026-01-06
11074,18-24,M,EU,en,Team,2025-12-29,Monthly,text,phone,android,Pixel 7,Android 13,v1.9.0,b7363,gpt-4o-mini,2025-10-20,0.95,512,1,,,2026-01-06
